  635512321,  664873473,  693185025,  722567681,  537981441,  553711105,  589362689,  623965697,  659617281,
  695268865,  729872897,  769746433,  537966264,  575715956,  617658928,  660650497,  702594561,  744537601,
  787529217,  842089985,  567309246,  617640829,  667972412,  717256442,  767588025,  817920631,  867203637,
  942744070,  623910120,  682631338,  741351532,  800072749,  858793967,  917515184,  976235377, 1063299916,
  679419391,  746530275,  813642150,  880753002,  947864878, 1014975729, 1036957831, 1044254734,  537920001,
  559940097,  581960193,  603980289,  626000385,  646971905,  668992001,  689963521,  537920001,  537920001,
  540017153,  566231553,  592445953,  618660353,  644874753,  671089153,  537920001,  537920001,  537920001,
  541065729,  572523009,  603980289,  634388993,  664797697,  537920001,  537920001,  537920001,  537920001,
  566231553,  602931713,  639631873,  676332033,  537920113,  537920016,  537920001,  537920001,  578814465,
  621806081,  663749121,  705692161,  537920380,  537920284,  537920186,  562037336,  612368897,  661651969,
  710935041,  760218113,  537919669,  537919571,  555746289,  614466447,  673186604,  730858184,  787481189,
  843055617,  538941951,  555728313,  630187356,  701497596,  768606360,  834666547,  899679181,  962593639,
 1020308356, 1001383977,  982461641,  967736639,  961410399,  960339251,  962420955,  965556337,  967646208,
   70260699,   57628797,   40804629,   15596919, 1059949950, 1031620929, 1009590498,  992804980,  979168256,
  190808114,  183421136,  165550430,  121473447,   63779224,   10289485, 1039982823, 1006424182,  979156992,
  286190723,  285098260,  279811490,  208478672,  122477996,   44875094, 1056746731, 1007460471,  969709568,
  323906756,  325964093,  326972854,  275561971,  161256891,   63734109, 1059879150,  999060600,  950825984,
  292424944,  294487371,  297598371,  299661817,  185356745,   70012259, 1052527857,  981224570,  924602368,
  214812940,  215831881,  217899396,  219966907,  195826135,   64756074, 1034690803,  955000954,  891039744,
  113088798,  113062211,  114086245,  115110275,  116134302,   51112307, 1010563320,  920389755,  851185664,
     880940,     858429,     836939,     815445,     794972,     774496,  982241536,  883680384,  805041152,
